brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,car_age,mileage_per_year,is_luxury,price_category,usage
Mazda,Mazda3 Touring,2018,28333,Gasoline,184.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,20500,8,3541.625,0,Low,28.333
Audi,A7 3.0T Premium Plus,2018,29294,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,39999,8,3661.75,1,Medium,29.294
Saturn,Sky Red Line,2008,37000,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None reported,Yes,14995,18,2055.5555555555557,0,Low,37.0
BMW,Z4 2.5i Roadster,2005,138000,Gasoline,184.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Beige,None reported,Yes,9950,21,6571.428571428572,1,Low,138.0
Volvo,XC90 Hybrid T8 Inscription,2020,44487,Plug-In Hybrid,400.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Blue,Brown,None reported,Yes,65000,6,7414.5,0,Medium,44.487
Acura,TLX A-Spec,2021,16878,Gasoline,2.0L I4 16V GDI DOHC Turbo,10-Speed Automatic,Red,Ebony,None reported,Yes,38781,5,3375.6,0,Medium,16.878
Acura,MDX w/Technology Package,2022,30177,Gasoline,3.5L 24V SOHC I-VTEC V6,2,Majestic Black Pearl,Espresso,None reported,Yes,46598,4,7544.25,0,Medium,30.177
Chevrolet,Tahoe High Country,2021,53000,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,67100,5,10600.0,0,High,53.0
Tesla,Model Y Long Range,2021,61308,Gasoline,425.0HP Electric Motor Electric Fuel System,A/T,White,White,None reported,Yes,42000,5,12261.6,0,Medium,61.308
Mercedes-Benz,GLK-Class GLK 350,2013,99200,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,11495,13,7630.7692307692305,1,Low,99.2
Chevrolet,Traverse LS,2022,32117,Gasoline,3.6L V6 24V GDI DOHC,Automatic,Northsky Blue Metallic,Jet Black,None reported,Yes,33299,4,8029.25,0,Low,32.117
BMW,550 Gran Turismo i,2013,79341,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,Gold,Brown,None reported,Yes,16800,13,6103.153846153846,1,Low,79.341
Land,Rover Range Rover Sport HSE,2007,220000,Gasoline,300.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,5750,19,11578.947368421053,0,Low,220.0
BMW,430 i xDrive,2021,16900,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,White,None reported,Yes,43000,5,3380.0,1,Medium,16.9
Porsche,Cayman Base,2007,75137,Gasoline,245.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,M/T,Black,Gray,At least 1 accident or damage reported,Yes,24999,19,3954.5789473684213,0,Low,75.137
Ford,Expedition Max King Ranch,2021,37594,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Black,Mesa,None reported,Yes,62595,5,7518.8,0,Medium,37.594
Rivian,R1S Adventure Package,2023,250,Gasoline,835.0HP Electric Motor Electric Fuel System,A/T,Red,Black,None reported,Yes,94000,3,83.33333333333333,0,High,0.25
Mercedes-Benz,GLC 300 GLC 300,2021,12771,Gasoline,2.0 Liter Turbo,Automatic,Black,–,None reported,Yes,42598,5,2554.2,1,Medium,12.771
Ford,Mustang Shelby GT500,2012,6400,Gasoline,550.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,48000,14,457.14285714285717,0,Medium,6.4
Tesla,Model Y Long Range,2021,69548,Gasoline,425.0HP Electric Motor Electric Fuel System,1-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,36300,5,13909.6,0,Medium,69.548
Nissan,370Z Base,2009,79893,Gasoline,332.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,None reported,Yes,15900,17,4699.588235294118,0,Low,79.893
Toyota,Sequoia Platinum,2014,124838,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,33000,12,10403.166666666666,0,Low,124.838
Nissan,NV Passenger NV3500 HD SL V8,2020,14353,Gasoline,375.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,63900,6,2392.1666666666665,0,Medium,14.353
Ford,Transit Connect XL w/Rear Symmetrical Doors,2022,22985,Gasoline,169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,Yes,33500,4,5746.25,0,Low,22.985
INFINITI,QX80 Base,2014,161894,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,Yes,18900,12,13491.166666666666,0,Low,161.894
Aston,Martin V8 Vantage Base,2008,25025,Gasoline,380.0HP 4.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,39000,18,1390.2777777777778,0,Medium,25.025
Lotus,Evora 400 Base,2017,19650,Gasoline,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Red,None reported,Yes,69250,9,2183.3333333333335,0,High,19.65
Land,Rover Range Rover Velar P250 S R-Dynamic,2020,29500,Gasoline,247.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Red,White,None reported,Yes,45000,6,4916.666666666667,0,Medium,29.5
Nissan,Xterra S,2007,132272,Gasoline,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,M/T,Gray,Gray,At least 1 accident or damage reported,Yes,6700,19,6961.684210526316,0,Low,132.272
Dodge,Charger R/T,2012,122000,Gasoline,370.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,13500,14,8714.285714285714,0,Low,122.0
Buick,Encore GX Essence,2022,18185,Gasoline,1.3L I3 12V GDI DOHC Turbo,Automatic CVT,Summit White,Whisper Beige,None reported,Yes,31755,4,4546.25,0,Low,18.185
Nissan,Leaf S,2018,56450,Gasoline,147.0HP Electric Motor Electric Fuel System,A/T,Black,Black,At least 1 accident or damage reported,Yes,13999,8,7056.25,0,Low,56.45
Nissan,Leaf SL,2012,102000,Gasoline,107.0HP Electric Motor Electric Fuel System,1-Speed A/T,Silver,Gray,None reported,Yes,4200,14,7285.714285714285,0,Low,102.0
Jeep,Grand Wagoneer Series III,2022,18428,Gasoline,6.4 Liter,Automatic,Baltic Gray,Black,None reported,Yes,83998,4,4607.0,0,High,18.428
Nissan,Z Proto Spec,2023,535,Gasoline,400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Yellow,Black,None reported,Yes,65990,3,178.33333333333334,0,Medium,0.535
Land,Rover Range Rover Sport HSE,2013,81648,Gasoline,"5L V-8 gasoline direct injection, DOHC, variable valve control,","Auto, 6-Spd w/CmdShft",Fuji White,–,None reported,Yes,15900,13,6280.615384615385,0,Low,81.648
Porsche,Boxster S,2003,138202,Gasoline,3.2L H6 24V MPFI DOHC,6-Speed Manual,Silver,Black,At least 1 accident or damage reported,Yes,22550,23,6008.782608695652,0,Low,138.202
Bentley,Continental GT Base,2004,69600,Gasoline,550.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,37900,22,3163.6363636363635,0,Medium,69.6
Jaguar,F-TYPE R,2018,39900,Gasoline,550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,53600,8,4987.5,0,Medium,39.9
Cadillac,Escalade ESV Sport,2021,36500,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,85000,5,7300.0,0,High,36.5
Audi,TT 2.0T,2018,42650,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,31990,8,5331.25,1,Low,42.65
Jeep,Wrangler Unlimited Sahara,2020,68816,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Black Clearcoat,Black,None reported,Yes,35297,6,11469.333333333334,0,Medium,68.816
Audi,S6 4.0T,2016,91188,Gasoline,450.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,29995,10,9118.8,1,Low,91.188
GMC,Sierra 2500 SLE,2015,116210,E85 Flex Fuel,360.0HP 6.0L 8 Cylinder Engine Flex Fuel Capability,Transmission Overdrive Switch,Black,Beige,None reported,Yes,31900,11,10564.545454545454,0,Low,116.21
Tesla,Model 3 Long Range,2022,3077,Gasoline,Dual Motor - Standard,Automatic,Silver,Black,None reported,Yes,44998,4,769.25,0,Medium,3.077
Mazda,CX-90 Premium,2024,3880,Gasoline,2.5L,8-Speed Automatic,Machine Gray Metallic,Black,None reported,Yes,52991,2,1940.0,0,Medium,3.88
Ford,C-Max Energi SE,2017,67482,Plug-In Hybrid,188.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,CVT Transmission,Gray,Black,At least 1 accident or damage reported,Yes,11499,9,7498.0,0,Low,67.482
Cadillac,Escalade ESV Platinum,2018,67726,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,Yes,52000,8,8465.75,0,Medium,67.726
Audi,TT 3.2 Cabriolet quattro,2008,207000,Gasoline,250.0HP 3.2L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,At least 1 accident or damage reported,Yes,10500,18,11500.0,1,Low,207.0
Hyundai,Santa Fe SE,2021,35550,Gasoline,2.5L I4 16V PDI DOHC,8-Speed Automatic,Twilight Black,Black,At least 1 accident or damage reported,Yes,25987,5,7110.0,0,Low,35.55
Mercedes-Benz,AMG GLE AMG GLE 63 S-Model 4MATIC,2016,44000,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,46599,10,4400.0,1,Medium,44.0
Mercedes-Benz,SL-Class SL 550,2015,11249,Gasoline,429.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,Yes,54500,11,1022.6363636363636,1,Medium,11.249
Acura,MDX 3.5L Technology Package,2014,111650,Gasoline,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Green,Beige,At least 1 accident or damage reported,Yes,17500,12,9304.166666666666,0,Low,111.65
RAM,2500 Laramie,2019,18526,Diesel,6.7L I6 24V DDI OHV Turbo Diesel,6-Speed Automatic,Pearl White,Black,None reported,Yes,67999,7,2646.5714285714284,0,High,18.526
Audi,A7 Premium,2012,103272,Gasoline,310.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Brown,None reported,Yes,15500,14,7376.571428571428,1,Low,103.272
BMW,M2 Base,2023,1160,Gasoline,453.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,73600,3,386.6666666666667,1,High,1.16
RAM,1500 Laramie,2019,107714,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Diamond Black,Black,None reported,Yes,34918,7,15387.714285714286,0,Medium,107.714
Audi,Q5 2.0T Premium Plus,2013,111773,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Brown,Beige,None reported,Yes,17000,13,8597.923076923076,1,Low,111.773
Cadillac,XTS Luxury,2019,54002,Gasoline,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,At least 1 accident or damage reported,Yes,22500,7,7714.571428571428,0,Low,54.002
Volkswagen,Jetta 1.4T SE,2016,87000,Gasoline,150.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Gray,At least 1 accident or damage reported,Yes,13000,10,8700.0,0,Low,87.0
Ford,Focus RS Base,2016,49700,Gasoline,350.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,None reported,Yes,31700,10,4970.0,0,Low,49.7
Mercedes-Benz,AMG C 63 S,2017,34500,Gasoline,503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,None reported,Yes,64600,9,3833.3333333333335,1,Medium,34.5
Ford,Bronco Sport Big Bend,2021,31729,Gasoline,1.5L I3 12V PDI DOHC Turbo,8-Speed Automatic,Maroon,Medium Dark Slate,At least 1 accident or damage reported,Yes,29614,5,6345.8,0,Low,31.729
Jeep,Gladiator Overland,2021,7388,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Firecracker Red Clearcoat,Black,None reported,Yes,43663,5,1477.6,0,Medium,7.388
BMW,330e iPerformance,2017,41550,Plug-In Hybrid,247.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,20995,9,4616.666666666667,1,Low,41.55
Mercedes-Benz,GLC 300 Base 4MATIC,2018,44486,Gasoline,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,Gray,Black,None reported,Yes,25625,8,5560.75,1,Low,44.486
Acura,MDX 3.7L Advance,2013,20750,Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,33000,13,1596.1538461538462,0,Low,20.75
Genesis,G70 3.3T,2022,12000,Gasoline,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Beige,None reported,Yes,41000,4,3000.0,0,Medium,12.0
Lexus,LX 570 Three-Row,2021,14206,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,98000,5,2841.2,0,High,14.206
Jeep,Grand Cherokee L Limited,2022,31700,Gasoline,293.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,43500,4,7925.0,0,Medium,31.7
Hyundai,IONIQ Plug-In Hybrid SEL,2022,13044,Plug-In Hybrid,139.0HP 1.6L 4 Cylinder Engine Plug-In Electric/Gas,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,24999,4,3261.0,0,Low,13.044
Kia,Sportage LX,2009,100730,Gasoline,173.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,A/T,Gold,Gold,None reported,Yes,6975,17,5925.294117647059,0,Low,100.73
BMW,X5 PHEV xDrive45e,2023,5338,Plug-In Hybrid,389.0HP 3.0L Straight 6 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Blue,White,None reported,Yes,76500,3,1779.3333333333333,1,High,5.338
Ford,Expedition EL XLT,2014,85149,Gasoline,5.4 Liter,Automatic,Oxford White,Camel Leather,None reported,Yes,23598,12,7095.75,0,Low,85.149
BMW,X6 M Base,2018,48291,Gasoline,567.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Brown,None reported,Yes,67250,8,6036.375,1,High,48.291
Volkswagen,Eurovan MV,2001,111887,Gasoline,140.0HP 2.8L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None reported,Yes,14000,25,4475.48,0,Low,111.887
Rolls-Royce,Ghost Base,2010,79000,Gasoline,563.0HP 6.6L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,69000,16,4937.5,0,High,79.0
Lincoln,Navigator Reserve,2016,125000,Gasoline,380.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Beige,None reported,Yes,26500,10,12500.0,0,Low,125.0
Mercedes-Benz,GLA 250 Base 4MATIC,2022,13777,Gasoline,221.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,39777,4,3444.25,1,Medium,13.777
RAM,1500 Big Horn,2022,14920,Gasoline,3.6L V6 24V MPFI DOHC,Automatic,Diamond Black,Black,None reported,Yes,41741,4,3730.0,0,Medium,14.92
Jeep,Grand Cherokee L Summit,2022,14627,Gasoline,3.6L V6 24V MPFI DOHC,Automatic,Diamond Black,Tupelo,None reported,Yes,56740,4,3656.75,0,Medium,14.627
Volvo,S80 3.2,2010,90050,Gasoline,235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Brown,Beige,None reported,Yes,5800,16,5628.125,0,Low,90.05
Subaru,BRZ Premium,2014,45000,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,At least 1 accident or damage reported,Yes,25000,12,3750.0,0,Low,45.0
Chevrolet,Corvette Base,1998,7666,Gasoline,340.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Black,None reported,Yes,39500,28,273.7857142857143,0,Medium,7.666
Hummer,H2 SUT,2006,89900,Gasoline,325.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Beige,None reported,Yes,29994,20,4495.0,0,Low,89.9
Ford,Edge Sport,2011,132000,Gasoline,305.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,10999,15,8800.0,0,Low,132.0
GMC,Terrain SLT,2010,32652,Gasoline,182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Brown,None reported,Yes,6500,16,2040.75,0,Low,32.652
Land,Rover Range Rover 5.0L Supercharged Autobiography LWB,2018,36632,Gasoline,518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Blue,None reported,Yes,72567,8,4579.0,0,High,36.632
Jeep,Grand Cherokee WK Laredo X,2022,11164,Gasoline,293.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,37500,4,2791.0,0,Medium,11.164
BMW,M4 Base,2020,22655,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,None reported,Yes,63999,6,3775.8333333333335,1,Medium,22.655
Chevrolet,Camaro 1LT,2021,10300,Gasoline,335.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,M/T,Black,Black,None reported,Yes,29900,5,2060.0,0,Low,10.3
BMW,X6 M Base,2018,48000,Gasoline,567.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,54000,8,6000.0,1,Medium,48.0
Mercedes-Benz,CLK-Class 550,2007,138000,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,10000,19,7263.1578947368425,1,Low,138.0
RAM,1500 TRX,2022,24058,Gasoline,"HEMI 6.2L V-8 intercooled supercharger, premium unleaded, engine","Automatic, 8-Spd",Flame Red Clearcoat,BLACK,None reported,Yes,81900,4,6014.5,0,High,24.058
Audi,RS 7 4.0T Prestige,2016,31500,Gasoline,560.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,67000,10,3150.0,1,High,31.5
Porsche,Macan S,2020,19701,Gasoline,3.0 Liter,Automatic,–,–,None reported,Yes,55998,6,3283.5,0,Medium,19.701
Genesis,GV70 3.5T Sport,2022,10200,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,50500,4,2550.0,0,Medium,10.2
Aston,Martin V8 Vantage Base,2008,62378,Gasoline,380.0HP 4.3L 8 Cylinder Engine Gasoline Fuel,M/T,Red,Beige,At least 1 accident or damage reported,Yes,33995,18,3465.4444444444443,0,Low,62.378
Nissan,350Z Touring,2006,84200,Gasoline,300.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Gray,None reported,Yes,10200,20,4210.0,0,Low,84.2
Toyota,Sequoia SR5,2013,138700,E85 Flex Fuel,381.0HP 5.7L 8 Cylinder Engine Flex Fuel Capability,A/T,White,Gray,At least 1 accident or damage reported,Yes,18800,13,10669.23076923077,0,Low,138.7
Chevrolet,Tahoe Premier,2021,41050,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Gray,None reported,Yes,62900,5,8210.0,0,Medium,41.05
Jeep,Compass Limited,2020,39192,Gasoline,2.4L I4 16V MPFI SOHC,9-Speed Automatic,White Clearcoat,Black,None reported,Yes,24590,6,6532.0,0,Low,39.192
BMW,430 430i,2022,7758,Gasoline,2.0 Liter Turbo,Automatic,Black,Black,None reported,Yes,47998,4,1939.5,1,Medium,7.758
Ford,Bronco Sport Outer Banks,2021,31654,Gasoline,1.5L I3 12V PDI DOHC Turbo,8-Speed Automatic,Rapid Red Metallic Tinted Clearcoat,Navy Pier,None reported,Yes,33410,5,6330.8,0,Low,31.654
Mercedes-Benz,AMG C 63 Base,2017,63000,Gasoline,469.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,42000,9,7000.0,1,Medium,63.0
Volvo,S40 T5,2005,257700,Gasoline,218.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,6-Speed M/T,Red,Beige,None reported,Yes,3550,21,12271.42857142857,0,Low,257.7
Mercedes-Benz,GLE 350 Base 4MATIC,2017,57000,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,29500,9,6333.333333333333,1,Low,57.0
Chevrolet,Silverado 1500 1LT,2017,89000,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Gray,None reported,Yes,29999,9,9888.888888888889,0,Low,89.0
Chevrolet,Tahoe LTZ,2015,134500,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,28000,11,12227.272727272728,0,Low,134.5
Acura,MDX Technology,2022,15895,Gasoline,3.5L V6 24V GDI SOHC,10-Speed Automatic,Majestic Black Pearl,Parchment,None reported,Yes,47950,4,3973.75,0,Medium,15.895
Genesis,GV70 2.5T,2022,20319,Gasoline,300.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,44249,4,5079.75,0,Medium,20.319
Pontiac,Firebird Base,1999,158000,Gasoline,200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,2500,27,5851.851851851852,0,Low,158.0
Lexus,GX 460 Base,2021,40906,Gasoline,4.6 Liter,Automatic,Black,Black,None reported,Yes,51998,5,8181.2,0,Medium,40.906
BMW,ALPINA B7 ALPINA B7 xDrive,2020,33749,Gasoline,4.4 Liter Twin Turbo,Automatic,Blue,Red,None reported,Yes,85998,6,5624.833333333333,1,High,33.749
BMW,M4 Competition xDrive,2023,1120,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,White,None reported,Yes,92900,3,373.3333333333333,1,High,1.12
Jeep,Grand Cherokee L Limited,2021,26088,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Silver Zynith,Global Black,None reported,Yes,38383,5,5217.6,0,Medium,26.088
Kia,Forte GT-Line,2022,14950,Gasoline,147.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,At least 1 accident or damage reported,Yes,24000,4,3737.5,0,Low,14.95
Kia,Forte LX,2018,47466,Gasoline,"2L I-4 DOHC, D-CVVT variable valve control, engine with 147HP",Automatic,Silky Silver,Black,None reported,Yes,14699,8,5933.25,0,Low,47.466
BMW,X6 M Base,2022,10376,Gasoline,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Ametrin Metallic,Black,None reported,Yes,98900,4,2594.0,1,High,10.376
RAM,ProMaster 3500 High Roof,2021,18500,Gasoline,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,41950,5,3700.0,0,Medium,18.5
Volkswagen,Atlas Cross Sport 3.6L V6 SEL Premium,2021,24596,Gasoline,3.6L V6 24V GDI DOHC,8-Speed Automatic,Deep Black Pearl Effect,Titan Black / Quarzit,None reported,Yes,38322,5,4919.2,0,Medium,24.596
Hyundai,Santa Fe SEL,2021,2905,Gasoline,2.5L I4 16V PDI DOHC,8-Speed Automatic,Shimmering Silver,Black,None reported,Yes,27599,5,581.0,0,Low,2.905
Jaguar,XF 3.0 Portfolio,2015,71290,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Brown,Black,At least 1 accident or damage reported,Yes,21000,11,6480.909090909091,0,Low,71.29
Audi,A7 55 Premium Plus,2022,15000,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,Gray,Black,None reported,Yes,63000,4,3750.0,1,Medium,15.0
INFINITI,QX30 Premium,2017,37900,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,None reported,Yes,22000,9,4211.111111111111,0,Low,37.9
Mercedes-Benz,AMG C 43 AMG C 43 4MATIC,2019,32500,Gasoline,385.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,Yes,43500,7,4642.857142857143,1,Medium,32.5
Mitsubishi,Lancer Evolution Base,2003,61491,Gasoline,271.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Blue,Black,At least 1 accident or damage reported,Yes,28000,23,2673.521739130435,0,Low,61.491
Jeep,Wrangler Unlimited Sport,2013,77634,Gasoline,3.6L V6 24V MPFI DOHC,5-Speed Automatic,Gecko Pearlcoat,Black,None reported,Yes,24590,13,5971.846153846154,0,Low,77.634
Audi,A3 2.0 TDI Premium Plus,2015,83000,Diesel,150.0HP 2.0L 4 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,18999,11,7545.454545454545,1,Low,83.0
Volkswagen,Jetta GLX VR6,2002,121800,Gasoline,174.0HP 2.8L V6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Black,None reported,Yes,4300,24,5075.0,0,Low,121.8
